OrderID,Date,Service,Canal,MenuItemID,Quantite,PrixUnitaire,MontantLigne,CoutMatiereLigne
8851,2025-11-05,Soir,Sur place,26,2,9.0,18.0,4.68
8852,2025-11-05,Soir,Sur place,16,1,18.0,18.0,4.5
8852,2025-11-05,Soir,Sur place,10,1,29.0,29.0,12.18
8853,2025-11-05,Soir,Livraison,32,1,6.0,6.0,1.68
8853,2025-11-05,Soir,Livraison,36,2,11.0,22.0,4.84
8853,2025-11-05,Soir,Livraison,5,1,15.0,15.0,5.7
8854,2025-11-05,Soir,Sur place,3,2,13.5,27.0,8.92
8854,2025-11-05,Soir,Sur place,36,1,11.0,11.0,2.42
8854,2025-11-05,Soir,Sur place,22,1,6.0,6.0,1.68
8855,2025-11-05,Soir,Livraison,11,2,26.0,52.0,20.8
8855,2025-11-05,Soir,Livraison,39,1,3.0,3.0,0.3
8855,2025-11-05,Soir,Livraison,5,2,15.0,30.0,11.4
8856,2025-11-05,Soir,A emporter,27,1,8.5,8.5,2.12
8856,2025-11-05,Soir,A emporter,22,1,6.0,6.0,1.68
8856,2025-11-05,Soir,A emporter,19,1,16.0,16.0,4.32
8856,2025-11-05,Soir,A emporter,30,1,11.0,11.0,4.4
8857,2025-11-05,Midi,Livraison,36,1,11.0,11.0,2.42
8857,2025-11-05,Midi,Livraison,28,1,8.0,8.0,1.92
8857,2025-11-05,Midi,Livraison,17,1,20.0,20.0,7.2
8857,2025-11-05,Midi,Livraison,9,1,18.5,18.5,6.29
8858,2025-11-05,Midi,Sur place,1,1,7.5,7.5,1.8
8858,2025-11-05,Midi,Sur place,17,1,20.0,20.0,7.2
8858,2025-11-05,Midi,Sur place,12,1,21.0,21.0,5.88
8858,2025-11-05,Midi,Sur place,18,1,22.5,22.5,7.87
8859,2025-11-05,Soir,A emporter,15,1,19.5,19.5,6.24
8859,2025-11-05,Soir,A emporter,39,1,3.0,3.0,0.3
8860,2025-11-05,Soir,Sur place,20,1,18.0,18.0,5.4
8860,2025-11-05,Soir,Sur place,39,1,3.0,3.0,0.3
8860,2025-11-05,Soir,Sur place,18,1,22.5,22.5,7.87
8861,2025-11-05,Midi,Sur place,15,1,19.5,19.5,6.24
8861,2025-11-05,Midi,Sur place,15,1,19.5,19.5,6.24
8861,2025-11-05,Midi,Sur place,29,1,8.5,8.5,2.29
8861,2025-11-05,Midi,Sur place,15,1,19.5,19.5,6.24
8861,2025-11-05,Midi,Sur place,14,1,27.5,27.5,11.27
8862,2025-11-05,Midi,Sur place,34,1,6.5,6.5,1.3
8862,2025-11-05,Midi,Sur place,13,1,17.5,17.5,4.55
8862,2025-11-05,Midi,Sur place,29,1,8.5,8.5,2.29
8862,2025-11-05,Midi,Sur place,35,1,6.0,6.0,1.08
8862,2025-11-05,Midi,Sur place,19,1,16.0,16.0,4.32
8862,2025-11-05,Midi,Sur place,40,1,5.5,5.5,1.65
8863,2025-11-05,Soir,Sur place,37,1,4.0,4.0,0.48
8863,2025-11-05,Soir,Sur place,30,2,11.0,22.0,8.8
8864,2025-11-05,Soir,Sur place,15,1,19.5,19.5,6.24
8864,2025-11-05,Soir,Sur place,17,1,20.0,20.0,7.2
8865,2025-11-05,Midi,Livraison,2,1,11.0,11.0,3.3
8865,2025-11-05,Midi,Livraison,10,1,29.0,29.0,12.18
8865,2025-11-05,Midi,Livraison,38,3,4.5,13.5,2.01
8866,2025-11-05,Midi,A emporter,34,3,6.5,19.5,3.9
8866,2025-11-05,Midi,A emporter,15,1,19.5,19.5,6.24
8867,2025-11-05,Midi,Sur place,39,1,3.0,3.0,0.3
8867,2025-11-05,Midi,Sur place,7,1,16.5,16.5,6.6
8867,2025-11-05,Midi,Sur place,35,1,6.0,6.0,1.08
8868,2025-11-06,Soir,Sur place,34,2,6.5,13.0,2.6
8868,2025-11-06,Soir,Sur place,26,2,9.0,18.0,4.68
8868,2025-11-06,Soir,Sur place,38,3,4.5,13.5,2.01
8869,2025-11-06,Soir,Sur place,26,1,9.0,9.0,2.34
8869,2025-11-06,Soir,Sur place,19,1,16.0,16.0,4.32
8869,2025-11-06,Soir,Sur place,34,1,6.5,6.5,1.3
8869,2025-11-06,Soir,Sur place,16,1,18.0,18.0,4.5
8870,2025-11-06,Midi,A emporter,28,2,8.0,16.0,3.84
8870,2025-11-06,Midi,A emporter,31,1,9.5,9.5,2.19
8870,2025-11-06,Midi,A emporter,31,1,9.5,9.5,2.19
8870,2025-11-06,Midi,A emporter,6,1,10.5,10.5,3.25
8870,2025-11-06,Midi,A emporter,9,1,18.5,18.5,6.29
8871,2025-11-06,Soir,Sur place,19,2,16.0,32.0,8.64
8871,2025-11-06,Soir,Sur place,34,1,6.5,6.5,1.3
8872,2025-11-06,Soir,Sur place,38,1,4.5,4.5,0.67
8872,2025-11-06,Soir,Sur place,39,1,3.0,3.0,0.3
8873,2025-11-06,Soir,Sur place,21,1,5.5,5.5,1.21
8873,2025-11-06,Soir,Sur place,38,2,4.5,9.0,1.34
8873,2025-11-06,Soir,Sur place,35,1,6.0,6.0,1.08
8874,2025-11-06,Soir,Sur place,16,1,18.0,18.0,4.5
8874,2025-11-06,Soir,Sur place,34,1,6.5,6.5,1.3
8875,2025-11-06,Soir,Sur place,40,1,5.5,5.5,1.65
8875,2025-11-06,Soir,Sur place,21,1,5.5,5.5,1.21
8875,2025-11-06,Soir,Sur place,25,1,8.5,8.5,1.87
8875,2025-11-06,Soir,Sur place,36,1,11.0,11.0,2.42
8876,2025-11-06,Soir,Livraison,9,1,18.5,18.5,6.29
8876,2025-11-06,Soir,Livraison,33,1,6.5,6.5,1.3
8876,2025-11-06,Soir,Livraison,27,1,8.5,8.5,2.12
8877,2025-11-06,Soir,Sur place,37,1,4.0,4.0,0.48
8877,2025-11-06,Soir,Sur place,9,1,18.5,18.5,6.29
8877,2025-11-06,Soir,Sur place,37,1,4.0,4.0,0.48
8877,2025-11-06,Soir,Sur place,3,1,13.5,13.5,4.46
8877,2025-11-06,Soir,Sur place,17,1,20.0,20.0,7.2
8878,2025-11-06,Soir,Sur place,35,2,6.0,12.0,2.16
8879,2025-11-06,Midi,A emporter,26,1,9.0,9.0,2.34
8879,2025-11-06,Midi,A emporter,18,1,22.5,22.5,7.87
8880,2025-11-06,Soir,Sur place,7,1,16.5,16.5,6.6
8881,2025-11-06,Midi,Sur place,37,1,4.0,4.0,0.48
8881,2025-11-06,Midi,Sur place,21,1,5.5,5.5,1.21
8881,2025-11-06,Midi,Sur place,13,1,17.5,17.5,4.55
8881,2025-11-06,Midi,Sur place,37,1,4.0,4.0,0.48
8882,2025-11-06,Midi,Sur place,25,1,8.5,8.5,1.87
8883,2025-11-06,Midi,Livraison,25,1,8.5,8.5,1.87
8883,2025-11-06,Midi,Livraison,22,2,6.0,12.0,3.36
8883,2025-11-06,Midi,Livraison,25,2,8.5,17.0,3.74
8884,2025-11-06,Midi,Sur place,7,1,16.5,16.5,6.6
8884,2025-11-06,Midi,Sur place,37,1,4.0,4.0,0.48
8884,2025-11-06,Midi,Sur place,3,1,13.5,13.5,4.46
8885,2025-11-06,Soir,Sur place,5,1,15.0,15.0,5.7
8885,2025-11-06,Soir,Sur place,15,2,19.5,39.0,12.48
8885,2025-11-06,Soir,Sur place,2,2,11.0,22.0,6.6
8885,2025-11-06,Soir,Sur place,39,1,3.0,3.0,0.3
8885,2025-11-06,Soir,Sur place,22,1,6.0,6.0,1.68
8886,2025-11-06,Midi,Livraison,2,1,11.0,11.0,3.3
8886,2025-11-06,Midi,Livraison,6,1,10.5,10.5,3.25
8887,2025-11-06,Soir,A emporter,24,2,4.5,9.0,1.8
8887,2025-11-06,Soir,A emporter,37,1,4.0,4.0,0.48
8887,2025-11-06,Soir,A emporter,5,2,15.0,30.0,11.4
8887,2025-11-06,Soir,A emporter,35,1,6.0,6.0,1.08
8887,2025-11-06,Soir,A emporter,21,1,5.5,5.5,1.21
8888,2025-11-06,Soir,Sur place,39,1,3.0,3.0,0.3
8888,2025-11-06,Soir,Sur place,12,1,21.0,21.0,5.88
8889,2025-11-06,Midi,A emporter,35,2,6.0,12.0,2.16
8889,2025-11-06,Midi,A emporter,28,1,8.0,8.0,1.92
8889,2025-11-06,Midi,A emporter,11,1,26.0,26.0,10.4
8889,2025-11-06,Midi,A emporter,39,1,3.0,3.0,0.3
8889,2025-11-06,Midi,A emporter,25,2,8.5,17.0,3.74
8889,2025-11-06,Midi,A emporter,1,1,7.5,7.5,1.8
8890,2025-11-06,Soir,A emporter,18,1,22.5,22.5,7.87
8890,2025-11-06,Soir,A emporter,37,2,4.0,8.0,0.96
8890,2025-11-06,Soir,A emporter,13,1,17.5,17.5,4.55
8890,2025-11-06,Soir,A emporter,39,1,3.0,3.0,0.3
8890,2025-11-06,Soir,A emporter,16,1,18.0,18.0,4.5
8891,2025-11-06,Midi,Livraison,15,2,19.5,39.0,12.48
8891,2025-11-06,Midi,Livraison,17,3,20.0,60.0,21.6
8891,2025-11-06,Midi,Livraison,37,2,4.0,8.0,0.96
8892,2025-11-06,Soir,Sur place,13,2,17.5,35.0,9.1
8892,2025-11-06,Soir,Sur place,17,1,20.0,20.0,7.2
8893,2025-11-06,Midi,Livraison,40,1,5.5,5.5,1.65
8893,2025-11-06,Midi,Livraison,33,1,6.5,6.5,1.3
8894,2025-11-06,Soir,Livraison,13,1,17.5,17.5,4.55
8894,2025-11-06,Soir,Livraison,35,1,6.0,6.0,1.08
8895,2025-11-06,Midi,Sur place,22,2,6.0,12.0,3.36
8895,2025-11-06,Midi,Sur place,15,1,19.5,19.5,6.24
8895,2025-11-06,Midi,Sur place,17,1,20.0,20.0,7.2
8895,2025-11-06,Midi,Sur place,34,1,6.5,6.5,1.3
8896,2025-11-06,Soir,Sur place,27,1,8.5,8.5,2.12
8896,2025-11-06,Soir,Sur place,9,1,18.5,18.5,6.29
8897,2025-11-06,Soir,Sur place,26,1,9.0,9.0,2.34
8897,2025-11-06,Soir,Sur place,29,1,8.5,8.5,2.29
8898,2025-11-06,Midi,Sur place,40,2,5.5,11.0,3.3
8898,2025-11-06,Midi,Sur place,35,1,6.0,6.0,1.08
8898,2025-11-06,Midi,Sur place,27,1,8.5,8.5,2.12
8898,2025-11-06,Midi,Sur place,35,1,6.0,6.0,1.08
8899,2025-11-06,Soir,A emporter,38,3,4.5,13.5,2.01
8899,2025-11-06,Soir,A emporter,27,1,8.5,8.5,2.12
8899,2025-11-06,Soir,A emporter,25,1,8.5,8.5,1.87
8900,2025-11-06,Midi,Sur place,2,1,11.0,11.0,3.3
8900,2025-11-06,Midi,Sur place,26,1,9.0,9.0,2.34
8900,2025-11-06,Midi,Sur place,24,1,4.5,4.5,0.9
8900,2025-11-06,Midi,Sur place,38,1,4.5,4.5,0.67
8900,2025-11-06,Midi,Sur place,16,1,18.0,18.0,4.5
8900,2025-11-06,Midi,Sur place,31,1,9.5,9.5,2.19
8901,2025-11-06,Midi,Sur place,17,2,20.0,40.0,14.4
8901,2025-11-06,Midi,Sur place,24,1,4.5,4.5,0.9
8902,2025-11-06,Soir,Sur place,26,2,9.0,18.0,4.68
8902,2025-11-06,Soir,Sur place,34,1,6.5,6.5,1.3
8902,2025-11-06,Soir,Sur place,25,1,8.5,8.5,1.87
8903,2025-11-06,Soir,Sur place,3,1,13.5,13.5,4.46
8903,2025-11-06,Soir,Sur place,22,1,6.0,6.0,1.68
8903,2025-11-06,Soir,Sur place,30,1,11.0,11.0,4.4
8903,2025-11-06,Soir,Sur place,30,1,11.0,11.0,4.4
8904,2025-11-06,Soir,Livraison,33,3,6.5,19.5,3.9
8904,2025-11-06,Soir,Livraison,2,2,11.0,22.0,6.6
8904,2025-11-06,Soir,Livraison,34,1,6.5,6.5,1.3
8904,2025-11-06,Soir,Livraison,11,1,26.0,26.0,10.4
8904,2025-11-06,Soir,Livraison,13,1,17.5,17.5,4.55
8904,2025-11-06,Soir,Livraison,21,1,5.5,5.5,1.21
8905,2025-11-06,Soir,Livraison,25,1,8.5,8.5,1.87
8905,2025-11-06,Soir,Livraison,18,1,22.5,22.5,7.87
8905,2025-11-06,Soir,Livraison,34,1,6.5,6.5,1.3
8905,2025-11-06,Soir,Livraison,31,1,9.5,9.5,2.19
8906,2025-11-06,Soir,Sur place,29,1,8.5,8.5,2.29
8906,2025-11-06,Soir,Sur place,11,1,26.0,26.0,10.4
8906,2025-11-06,Soir,Sur place,34,1,6.5,6.5,1.3
8906,2025-11-06,Soir,Sur place,19,1,16.0,16.0,4.32
8907,2025-11-06,Midi,A emporter,20,1,18.0,18.0,5.4
8907,2025-11-06,Midi,A emporter,37,1,4.0,4.0,0.48
8907,2025-11-06,Midi,A emporter,25,3,8.5,25.5,5.61
8907,2025-11-06,Midi,A emporter,32,1,6.0,6.0,1.68
8908,2025-11-06,Midi,Sur place,39,1,3.0,3.0,0.3
8908,2025-11-06,Midi,Sur place,11,1,26.0,26.0,10.4
8908,2025-11-06,Midi,Sur place,33,1,6.5,6.5,1.3
8908,2025-11-06,Midi,Sur place,11,1,26.0,26.0,10.4
8908,2025-11-06,Midi,Sur place,26,1,9.0,9.0,2.34
8909,2025-11-06,Midi,Sur place,23,1,6.5,6.5,1.69
8909,2025-11-06,Midi,Sur place,31,1,9.5,9.5,2.19
8909,2025-11-06,Midi,Sur place,15,2,19.5,39.0,12.48
8910,2025-11-06,Midi,Sur place,3,2,13.5,27.0,8.92
8910,2025-11-06,Midi,Sur place,2,2,11.0,22.0,6.6
8911,2025-11-06,Soir,Sur place,23,1,6.5,6.5,1.69
8911,2025-11-06,Soir,Sur place,35,3,6.0,18.0,3.24
8911,2025-11-06,Soir,Sur place,39,1,3.0,3.0,0.3
8912,2025-11-06,Midi,Sur place,37,1,4.0,4.0,0.48
8912,2025-11-06,Midi,Sur place,24,1,4.5,4.5,0.9
8912,2025-11-06,Midi,Sur place,35,1,6.0,6.0,1.08
8912,2025-11-06,Midi,Sur place,38,2,4.5,9.0,1.34
8913,2025-11-06,Soir,Sur place,9,1,18.5,18.5,6.29
8913,2025-11-06,Soir,Sur place,10,1,29.0,29.0,12.18
8913,2025-11-06,Soir,Sur place,20,1,18.0,18.0,5.4
8913,2025-11-06,Soir,Sur place,11,1,26.0,26.0,10.4
8913,2025-11-06,Soir,Sur place,37,1,4.0,4.0,0.48
8914,2025-11-06,Midi,Sur place,21,2,5.5,11.0,2.42
8914,2025-11-06,Midi,Sur place,34,1,6.5,6.5,1.3
8915,2025-11-06,Midi,Sur place,25,1,8.5,8.5,1.87
8915,2025-11-06,Midi,Sur place,29,1,8.5,8.5,2.29
8915,2025-11-06,Midi,Sur place,36,1,11.0,11.0,2.42
8915,2025-11-06,Midi,Sur place,26,1,9.0,9.0,2.34
8915,2025-11-06,Midi,Sur place,22,1,6.0,6.0,1.68
8916,2025-11-06,Soir,Livraison,10,1,29.0,29.0,12.18
8917,2025-11-06,Midi,A emporter,10,1,29.0,29.0,12.18
8917,2025-11-06,Midi,A emporter,12,1,21.0,21.0,5.88
8918,2025-11-06,Soir,A emporter,22,1,6.0,6.0,1.68
8918,2025-11-06,Soir,A emporter,3,1,13.5,13.5,4.46
8918,2025-11-06,Soir,A emporter,34,1,6.5,6.5,1.3
8919,2025-11-06,Soir,Sur place,37,1,4.0,4.0,0.48
8919,2025-11-06,Soir,Sur place,24,1,4.5,4.5,0.9
8919,2025-11-06,Soir,Sur place,22,1,6.0,6.0,1.68
8920,2025-11-06,Midi,Sur place,37,1,4.0,4.0,0.48
8920,2025-11-06,Midi,Sur place,24,1,4.5,4.5,0.9
8921,2025-11-06,Midi,A emporter,33,1,6.5,6.5,1.3
8921,2025-11-06,Midi,A emporter,39,2,3.0,6.0,0.6
8922,2025-11-06,Midi,Sur place,35,1,6.0,6.0,1.08
8922,2025-11-06,Midi,Sur place,30,2,11.0,22.0,8.8
8922,2025-11-06,Midi,Sur place,13,1,17.5,17.5,4.55
8923,2025-11-06,Soir,Sur place,7,1,16.5,16.5,6.6
8924,2025-11-06,Soir,Sur place,8,1,21.0,21.0,9.45
8924,2025-11-06,Soir,Sur place,13,2,17.5,35.0,9.1
8924,2025-11-06,Soir,Sur place,36,1,11.0,11.0,2.42
8924,2025-11-06,Soir,Sur place,32,1,6.0,6.0,1.68
8924,2025-11-06,Soir,Sur place,2,1,11.0,11.0,3.3
8924,2025-11-06,Soir,Sur place,25,1,8.5,8.5,1.87
8925,2025-11-06,Soir,Sur place,14,1,27.5,27.5,11.27
8925,2025-11-06,Soir,Sur place,21,1,5.5,5.5,1.21
8925,2025-11-06,Soir,Sur place,32,1,6.0,6.0,1.68
8925,2025-11-06,Soir,Sur place,34,1,6.5,6.5,1.3
8925,2025-11-06,Soir,Sur place,31,1,9.5,9.5,2.19
8926,2025-11-06,Soir,A emporter,16,1,18.0,18.0,4.5
8927,2025-11-06,Midi,Sur place,23,1,6.5,6.5,1.69
8927,2025-11-06,Midi,Sur place,15,1,19.5,19.5,6.24
8927,2025-11-06,Midi,Sur place,25,2,8.5,17.0,3.74
8928,2025-11-06,Soir,Livraison,10,1,29.0,29.0,12.18
8928,2025-11-06,Soir,Livraison,3,1,13.5,13.5,4.46
8929,2025-11-07,Soir,Sur place,12,1,21.0,21.0,5.88
8929,2025-11-07,Soir,Sur place,39,1,3.0,3.0,0.3
8930,2025-11-07,Midi,Livraison,39,3,3.0,9.0,0.9
8931,2025-11-07,Soir,Livraison,25,2,8.5,17.0,3.74
8931,2025-11-07,Soir,Livraison,24,2,4.5,9.0,1.8
8931,2025-11-07,Soir,Livraison,26,1,9.0,9.0,2.34
8932,2025-11-07,Soir,Livraison,37,1,4.0,4.0,0.48
8932,2025-11-07,Soir,Livraison,23,1,6.5,6.5,1.69
8932,2025-11-07,Soir,Livraison,31,2,9.5,19.0,4.38
8933,2025-11-07,Soir,Sur place,1,1,7.5,7.5,1.8
8933,2025-11-07,Soir,Sur place,18,1,22.5,22.5,7.87
8933,2025-11-07,Soir,Sur place,29,1,8.5,8.5,2.29
8933,2025-11-07,Soir,Sur place,26,1,9.0,9.0,2.34
8934,2025-11-07,Soir,Sur place,17,1,20.0,20.0,7.2
8934,2025-11-07,Soir,Sur place,10,1,29.0,29.0,12.18
8934,2025-11-07,Soir,Sur place,14,1,27.5,27.5,11.27
8934,2025-11-07,Soir,Sur place,15,1,19.5,19.5,6.24
8935,2025-11-07,Soir,A emporter,17,1,20.0,20.0,7.2
8935,2025-11-07,Soir,A emporter,38,2,4.5,9.0,1.34
8935,2025-11-07,Soir,A emporter,14,1,27.5,27.5,11.27
8936,2025-11-07,Soir,Livraison,6,2,10.5,21.0,6.5
8936,2025-11-07,Soir,Livraison,35,1,6.0,6.0,1.08
8936,2025-11-07,Soir,Livraison,21,2,5.5,11.0,2.42
8936,2025-11-07,Soir,Livraison,22,1,6.0,6.0,1.68
8937,2025-11-07,Soir,Sur place,32,2,6.0,12.0,3.36
8937,2025-11-07,Soir,Sur place,9,2,18.5,37.0,12.58
8937,2025-11-07,Soir,Sur place,34,1,6.5,6.5,1.3
8937,2025-11-07,Soir,Sur place,35,1,6.0,6.0,1.08
8937,2025-11-07,Soir,Sur place,37,1,4.0,4.0,0.48
8937,2025-11-07,Soir,Sur place,18,1,22.5,22.5,7.87
8938,2025-11-07,Soir,Sur place,25,1,8.5,8.5,1.87
8938,2025-11-07,Soir,Sur place,18,1,22.5,22.5,7.87
8939,2025-11-07,Soir,Sur place,21,1,5.5,5.5,1.21
8939,2025-11-07,Soir,Sur place,33,1,6.5,6.5,1.3
8939,2025-11-07,Soir,Sur place,17,1,20.0,20.0,7.2
8940,2025-11-07,Midi,Sur place,21,1,5.5,5.5,1.21
8940,2025-11-07,Midi,Sur place,39,1,3.0,3.0,0.3
8941,2025-11-07,Soir,Livraison,39,1,3.0,3.0,0.3
8941,2025-11-07,Soir,Livraison,38,1,4.5,4.5,0.67
8942,2025-11-07,Midi,A emporter,29,1,8.5,8.5,2.29
8942,2025-11-07,Midi,A emporter,36,2,11.0,22.0,4.84
8942,2025-11-07,Midi,A emporter,15,1,19.5,19.5,6.24
8943,2025-11-07,Soir,Sur place,11,2,26.0,52.0,20.8
8943,2025-11-07,Soir,Sur place,11,2,26.0,52.0,20.8
8943,2025-11-07,Soir,Sur place,33,1,6.5,6.5,1.3
8943,2025-11-07,Soir,Sur place,24,1,4.5,4.5,0.9
8943,2025-11-07,Soir,Sur place,12,1,21.0,21.0,5.88
8944,2025-11-07,Midi,A emporter,38,3,4.5,13.5,2.01
8944,2025-11-07,Midi,A emporter,13,1,17.5,17.5,4.55
8945,2025-11-07,Midi,Livraison,13,1,17.5,17.5,4.55
8945,2025-11-07,Midi,Livraison,26,1,9.0,9.0,2.34
8945,2025-11-07,Midi,Livraison,27,2,8.5,17.0,4.24
8945,2025-11-07,Midi,Livraison,11,1,26.0,26.0,10.4
8945,2025-11-07,Midi,Livraison,9,1,18.5,18.5,6.29
8945,2025-11-07,Midi,Livraison,32,2,6.0,12.0,3.36
8946,2025-11-07,Soir,Sur place,25,1,8.5,8.5,1.87
8946,2025-11-07,Soir,Sur place,3,2,13.5,27.0,8.92
8947,2025-11-07,Soir,Sur place,24,1,4.5,4.5,0.9
8947,2025-11-07,Soir,Sur place,10,1,29.0,29.0,12.18
8947,2025-11-07,Soir,Sur place,25,1,8.5,8.5,1.87
8947,2025-11-07,Soir,Sur place,33,1,6.5,6.5,1.3
8948,2025-11-07,Soir,Livraison,9,1,18.5,18.5,6.29
8948,2025-11-07,Soir,Livraison,33,2,6.5,13.0,2.6
8948,2025-11-07,Soir,Livraison,39,1,3.0,3.0,0.3
8948,2025-11-07,Soir,Livraison,15,2,19.5,39.0,12.48
8949,2025-11-07,Soir,Sur place,39,1,3.0,3.0,0.3
8949,2025-11-07,Soir,Sur place,5,1,15.0,15.0,5.7
8949,2025-11-07,Soir,Sur place,10,1,29.0,29.0,12.18
8949,2025-11-07,Soir,Sur place,40,1,5.5,5.5,1.65
8950,2025-11-07,Soir,Sur place,29,1,8.5,8.5,2.29
8950,2025-11-07,Soir,Sur place,31,1,9.5,9.5,2.19
8950,2025-11-07,Soir,Sur place,40,1,5.5,5.5,1.65
8950,2025-11-07,Soir,Sur place,24,1,4.5,4.5,0.9
8950,2025-11-07,Soir,Sur place,15,2,19.5,39.0,12.48
8951,2025-11-07,Midi,Sur place,34,2,6.5,13.0,2.6
8951,2025-11-07,Midi,Sur place,13,2,17.5,35.0,9.1
8951,2025-11-07,Midi,Sur place,13,1,17.5,17.5,4.55
8951,2025-11-07,Midi,Sur place,35,3,6.0,18.0,3.24
8952,2025-11-07,Midi,Sur place,40,1,5.5,5.5,1.65
8952,2025-11-07,Midi,Sur place,37,1,4.0,4.0,0.48
8952,2025-11-07,Midi,Sur place,22,1,6.0,6.0,1.68
8952,2025-11-07,Midi,Sur place,15,1,19.5,19.5,6.24
8952,2025-11-07,Midi,Sur place,25,1,8.5,8.5,1.87
8953,2025-11-07,Soir,Sur place,22,2,6.0,12.0,3.36
8953,2025-11-07,Soir,Sur place,13,2,17.5,35.0,9.1
8954,2025-11-07,Soir,Sur place,10,1,29.0,29.0,12.18
8954,2025-11-07,Soir,Sur place,28,1,8.0,8.0,1.92
8955,2025-11-07,Midi,Sur place,21,2,5.5,11.0,2.42
8955,2025-11-07,Midi,Sur place,7,1,16.5,16.5,6.6
8956,2025-11-07,Soir,Sur place,17,1,20.0,20.0,7.2
8956,2025-11-07,Soir,Sur place,31,3,9.5,28.5,6.57
8956,2025-11-07,Soir,Sur place,26,1,9.0,9.0,2.34
8957,2025-11-07,Midi,A emporter,31,1,9.5,9.5,2.19
8957,2025-11-07,Midi,A emporter,33,2,6.5,13.0,2.6
8957,2025-11-07,Midi,A emporter,33,1,6.5,6.5,1.3
8957,2025-11-07,Midi,A emporter,17,1,20.0,20.0,7.2
8958,2025-11-07,Midi,Sur place,19,1,16.0,16.0,4.32
8958,2025-11-07,Midi,Sur place,34,1,6.5,6.5,1.3
8958,2025-11-07,Midi,Sur place,6,1,10.5,10.5,3.25
8958,2025-11-07,Midi,Sur place,4,1,9.5,9.5,2.66
8959,2025-11-07,Midi,Sur place,38,2,4.5,9.0,1.34
8959,2025-11-07,Midi,Sur place,37,1,4.0,4.0,0.48
8960,2025-11-07,Midi,Livraison,10,1,29.0,29.0,12.18
8960,2025-11-07,Midi,Livraison,13,1,17.5,17.5,4.55
8960,2025-11-07,Midi,Livraison,18,1,22.5,22.5,7.87
8960,2025-11-07,Midi,Livraison,34,1,6.5,6.5,1.3
8960,2025-11-07,Midi,Livraison,29,1,8.5,8.5,2.29
8961,2025-11-07,Midi,Sur place,34,1,6.5,6.5,1.3
8961,2025-11-07,Midi,Sur place,15,1,19.5,19.5,6.24
8962,2025-11-07,Soir,Livraison,12,1,21.0,21.0,5.88
8962,2025-11-07,Soir,Livraison,24,1,4.5,4.5,0.9
8962,2025-11-07,Soir,Livraison,38,1,4.5,4.5,0.67
8962,2025-11-07,Soir,Livraison,35,1,6.0,6.0,1.08
8963,2025-11-07,Midi,A emporter,23,1,6.5,6.5,1.69
8963,2025-11-07,Midi,A emporter,3,1,13.5,13.5,4.46
8963,2025-11-07,Midi,A emporter,33,1,6.5,6.5,1.3
8963,2025-11-07,Midi,A emporter,16,1,18.0,18.0,4.5
8963,2025-11-07,Midi,A emporter,6,1,10.5,10.5,3.25
8964,2025-11-07,Midi,Livraison,20,1,18.0,18.0,5.4
8964,2025-11-07,Midi,Livraison,5,2,15.0,30.0,11.4
8964,2025-11-07,Midi,Livraison,35,1,6.0,6.0,1.08
8964,2025-11-07,Midi,Livraison,10,1,29.0,29.0,12.18
8965,2025-11-07,Soir,Sur place,30,1,11.0,11.0,4.4
8965,2025-11-07,Soir,Sur place,15,1,19.5,19.5,6.24
8965,2025-11-07,Soir,Sur place,39,1,3.0,3.0,0.3
8965,2025-11-07,Soir,Sur place,28,1,8.0,8.0,1.92
8965,2025-11-07,Soir,Sur place,21,2,5.5,11.0,2.42
8966,2025-11-07,Midi,Livraison,5,1,15.0,15.0,5.7
8967,2025-11-07,Midi,Sur place,16,1,18.0,18.0,4.5
8967,2025-11-07,Midi,Sur place,26,1,9.0,9.0,2.34
8968,2025-11-07,Midi,Sur place,26,1,9.0,9.0,2.34
8969,2025-11-07,Soir,Sur place,26,1,9.0,9.0,2.34
8969,2025-11-07,Soir,Sur place,25,1,8.5,8.5,1.87
8969,2025-11-07,Soir,Sur place,3,1,13.5,13.5,4.46
8969,2025-11-07,Soir,Sur place,40,2,5.5,11.0,3.3
8969,2025-11-07,Soir,Sur place,15,1,19.5,19.5,6.24
8970,2025-11-07,Soir,Sur place,26,1,9.0,9.0,2.34
8971,2025-11-07,Midi,Sur place,28,1,8.0,8.0,1.92
8971,2025-11-07,Midi,Sur place,21,1,5.5,5.5,1.21
8971,2025-11-07,Midi,Sur place,9,1,18.5,18.5,6.29
8972,2025-11-07,Soir,Sur place,40,2,5.5,11.0,3.3
8972,2025-11-07,Soir,Sur place,10,2,29.0,58.0,24.36
8972,2025-11-07,Soir,Sur place,22,1,6.0,6.0,1.68
8973,2025-11-07,Soir,A emporter,30,1,11.0,11.0,4.4
8974,2025-11-07,Midi,A emporter,5,1,15.0,15.0,5.7
8975,2025-11-07,Soir,Livraison,12,1,21.0,21.0,5.88
8975,2025-11-07,Soir,Livraison,37,1,4.0,4.0,0.48
8975,2025-11-07,Soir,Livraison,11,1,26.0,26.0,10.4
8976,2025-11-07,Midi,Sur place,34,1,6.5,6.5,1.3
8976,2025-11-07,Midi,Sur place,7,1,16.5,16.5,6.6
8976,2025-11-07,Midi,Sur place,23,1,6.5,6.5,1.69
8976,2025-11-07,Midi,Sur place,35,3,6.0,18.0,3.24
8977,2025-11-07,Midi,Sur place,37,2,4.0,8.0,0.96
